time,ride_count,avg_ride_duration_min,temperature_2m,relative_humidity_2m,windspeed_10m,precipitation,cloudcover,rain,snowfall,snow_depth,winddirection_10m
2023-06-10 09:00:00,5003,21.0887947357141,18.1,61,10.7,0.0,17,0.0,0.0,0.0,310
2023-06-10 10:00:00,6652,19.796159755035,19.8,52,10.0,0.0,36,0.0,0.0,0.0,322
2023-06-10 11:00:00,8015,18.8648816757087,21.4,46,11.2,0.0,76,0.0,0.0,0.0,315
2023-06-10 12:00:00,9069,19.9498763575779,22.9,39,16.3,0.0,59,0.0,0.0,0.0,311
2023-06-10 13:00:00,9562,20.8656382566726,23.4,38,13.8,0.0,52,0.0,0.0,0.0,311
2023-06-10 14:00:00,10095,20.5971730522667,24.4,36,15.6,0.0,30,0.0,0.0,0.0,299
2023-06-10 15:00:00,9329,20.0986223577131,24.9,36,15.9,0.0,35,0.0,0.0,0.0,308
2023-06-10 16:00:00,8748,19.6543032533228,25.4,37,16.6,0.0,23,0.0,0.0,0.0,326
2023-06-10 17:00:00,9238,19.2018970710213,26.0,37,16.5,0.0,25,0.0,0.0,0.0,324
2023-06-10 18:00:00,8644,19.0374849721243,24.8,39,14.8,0.0,28,0.0,0.0,0.0,299
2023-06-10 19:00:00,7644,19.1481308946769,23.8,44,4.4,0.1,98,0.1,0.0,0.0,215
2023-06-10 20:00:00,5796,20.9088619211488,23.4,42,1.1,1.9,88,1.9,0.0,0.0,180
2023-06-10 21:00:00,4561,18.1948109931991,20.2,62,9.4,0.0,61,0.0,0.0,0.0,176
2023-06-10 22:00:00,4069,18.5173414946983,18.9,73,14.7,0.0,97,0.0,0.0,0.0,234
2023-06-10 23:00:00,2739,17.0751947849519,19.1,70,6.1,0.0,55,0.0,0.0,0.0,183
2023-06-11 00:00:00,2157,17.1080583997039,18.4,74,7.6,0.0,42,0.0,0.0,0.0,183
2023-06-11 01:00:00,1552,16.7105577393127,17.7,78,6.2,0.0,32,0.0,0.0,0.0,201
2023-06-11 02:00:00,1104,19.6609926516025,16.5,84,7.2,0.0,53,0.0,0.0,0.0,217
2023-06-11 03:00:00,773,21.9121656502719,16.4,86,6.7,0.0,55,0.0,0.0,0.0,254
2023-06-11 04:00:00,478,14.4629744735491,16.1,86,7.0,0.0,39,0.0,0.0,0.0,282
2023-06-11 05:00:00,434,16.8609865464218,15.9,85,8.2,0.0,82,0.0,0.0,0.0,229
2023-06-11 06:00:00,825,15.891176925098,16.2,80,6.1,0.0,85,0.0,0.0,0.0,242
2023-06-11 07:00:00,1485,16.0623757848936,18.2,70,7.5,0.0,75,0.0,0.0,0.0,253
2023-06-11 08:00:00,2427,14.1169140157781,19.1,77,3.1,0.0,81,0.0,0.0,0.0,54
2023-06-11 09:00:00,3921,17.3737917150867,21.9,65,4.0,0.0,100,0.0,0.0,0.0,85
2023-06-11 10:00:00,5507,17.9316169465603,24.1,57,5.4,0.0,100,0.0,0.0,0.0,143
2023-06-11 11:00:00,6938,19.4619106271757,25.4,51,8.0,0.0,100,0.0,0.0,0.0,175
2023-06-11 12:00:00,8051,20.4972995174208,26.7,43,5.8,0.0,100,0.0,0.0,0.0,176
2023-06-11 13:00:00,8525,21.1614464546541,27.5,38,8.7,0.0,100,0.0,0.0,0.0,175
2023-06-11 14:00:00,8817,20.9091657993204,25.7,50,17.2,0.5,100,0.5,0.0,0.0,160
2023-06-11 15:00:00,8996,19.3204860670241,25.1,53,17.5,0.0,100,0.0,0.0,0.0,143
2023-06-11 16:00:00,8830,20.0576986111472,25.3,52,17.4,0.0,100,0.0,0.0,0.0,140
2023-06-11 17:00:00,8515,20.0274682213456,24.0,55,15.8,0.0,100,0.0,0.0,0.0,139
2023-06-11 18:00:00,8153,21.8055674720073,22.5,64,15.0,0.0,100,0.0,0.0,0.0,134
2023-06-11 19:00:00,6905,17.4620221650681,21.4,70,14.3,0.0,100,0.0,0.0,0.0,135
2023-06-11 20:00:00,5251,19.8891985403155,20.9,70,14.5,0.0,100,0.0,0.0,0.0,125
2023-06-11 21:00:00,3787,17.7518634482347,21.1,67,13.3,0.0,100,0.0,0.0,0.0,139
2023-06-11 22:00:00,2915,17.6375657639789,21.4,65,14.7,0.0,98,0.0,0.0,0.0,158
2023-06-11 23:00:00,2190,17.552181173279,20.5,68,15.7,0.0,100,0.0,0.0,0.0,169
2023-06-12 00:00:00,1225,17.4297518059527,20.4,68,15.1,0.0,100,0.0,0.0,0.0,179
2023-06-12 01:00:00,619,18.5818627220976,20.8,67,15.0,0.0,100,0.0,0.0,0.0,191
2023-06-12 02:00:00,367,15.7165475820423,20.7,69,13.0,0.0,100,0.0,0.0,0.0,180
2023-06-12 03:00:00,279,13.9089878524273,20.3,72,12.0,0.0,100,0.0,0.0,0.0,173
2023-06-12 04:00:00,302,10.8791941158101,19.7,77,10.0,0.0,100,0.0,0.0,0.0,159
2023-06-12 05:00:00,975,10.1475620900405,19.3,81,10.4,0.0,100,0.0,0.0,0.0,146
2023-06-12 06:00:00,2685,11.1896370917191,19.2,84,11.5,0.0,100,0.0,0.0,0.0,141
2023-06-12 07:00:00,5515,11.5722038398701,19.7,82,11.9,0.0,100,0.0,0.0,0.0,151
2023-06-12 08:00:00,7552,11.1870540169539,20.6,80,12.7,0.0,100,0.0,0.0,0.0,155
2023-06-12 09:00:00,5583,13.2593774337818,21.2,77,13.4,0.1,100,0.1,0.0,0.0,156
2023-06-12 10:00:00,4148,14.6764242850316,21.1,79,15.0,0.7,100,0.7,0.0,0.0,169
2023-06-12 11:00:00,4374,15.656568312107,21.1,80,17.9,0.5,100,0.5,0.0,0.0,165
2023-06-12 12:00:00,5078,15.7543225969955,21.6,80,17.1,0.0,100,0.0,0.0,0.0,152
2023-06-12 13:00:00,5464,21.8267083054433,22.1,78,20.5,0.0,100,0.0,0.0,0.0,149
2023-06-12 14:00:00,6197,15.0537985243624,24.0,69,22.0,0.1,100,0.1,0.0,0.0,145
2023-06-12 15:00:00,7285,15.4122638710002,24.5,61,24.0,0.0,100,0.0,0.0,0.0,137
2023-06-12 16:00:00,8165,14.6931663560859,23.7,68,25.0,0.0,100,0.0,0.0,0.0,134
2023-06-12 17:00:00,10793,16.0794904923069,22.7,73,27.2,0.1,98,0.1,0.0,0.0,134
2023-06-12 18:00:00,9775,14.8056871031642,21.5,80,23.2,0.0,100,0.0,0.0,0.0,132
2023-06-12 19:00:00,5282,14.0630647724547,20.5,85,21.5,0.0,100,0.0,0.0,0.0,125
2023-06-12 20:00:00,1525,14.7131275864443,20.0,83,12.0,0.4,100,0.4,0.0,0.0,123
2023-06-12 21:00:00,1150,13.8890573770613,19.4,92,17.9,2.5,100,2.5,0.0,0.0,115
2023-06-12 22:00:00,1424,13.6931203402578,19.3,93,21.1,1.7,100,1.7,0.0,0.0,137
2023-06-12 23:00:00,1407,14.7936303699009,19.6,94,19.8,0.0,100,0.0,0.0,0.0,164
2023-06-13 00:00:00,801,17.2486503970187,20.1,94,17.0,0.0,99,0.0,0.0,0.0,201
2023-06-13 01:00:00,505,17.9571804018787,19.1,95,16.2,0.0,100,0.0,0.0,0.0,238
2023-06-13 02:00:00,318,14.1721118234001,18.1,94,16.3,0.0,37,0.0,0.0,0.0,256
2023-06-13 03:00:00,233,16.5495815240328,17.3,94,11.3,0.0,0,0.0,0.0,0.0,261
2023-06-13 04:00:00,294,18.4471949871161,16.7,94,11.9,0.0,0,0.0,0.0,0.0,268
2023-06-13 05:00:00,1126,14.7990291238212,16.4,92,13.7,0.0,1,0.0,0.0,0.0,288
2023-06-13 06:00:00,3135,11.8198314923269,16.1,91,14.7,0.0,3,0.0,0.0,0.0,292
2023-06-13 07:00:00,6579,12.9884207230509,16.6,84,17.2,0.0,12,0.0,0.0,0.0,299
2023-06-13 08:00:00,9481,15.2743093964941,18.1,76,16.4,0.0,47,0.0,0.0,0.0,303
2023-06-13 09:00:00,6757,14.6776483938475,19.7,68,17.3,0.0,76,0.0,0.0,0.0,315
2023-06-13 10:00:00,4874,16.7620115145961,21.1,63,15.2,0.0,100,0.0,0.0,0.0,306
2023-06-13 11:00:00,4965,16.1658434285919,22.1,59,15.5,0.0,100,0.0,0.0,0.0,292
2023-06-13 12:00:00,5441,15.7562651408464,23.1,54,15.1,0.0,99,0.0,0.0,0.0,282
2023-06-13 13:00:00,6059,15.828493788819,24.2,48,14.5,0.0,21,0.0,0.0,0.0,284
2023-06-13 14:00:00,6982,17.9436358565718,25.6,40,15.5,0.0,15,0.0,0.0,0.0,283
2023-06-13 15:00:00,8127,16.0937535810149,26.1,35,16.8,0.0,36,0.0,0.0,0.0,280
2023-06-13 16:00:00,9493,16.2761261886096,26.0,33,17.0,0.0,30,0.0,0.0,0.0,275
2023-06-13 17:00:00,13645,19.0266704837617,26.0,35,16.8,0.0,32,0.0,0.0,0.0,280
2023-06-13 18:00:00,13211,17.0206801640601,25.5,35,18.7,0.0,11,0.0,0.0,0.0,269
2023-06-13 19:00:00,9971,16.9949113113585,24.1,36,20.3,0.0,0,0.0,0.0,0.0,264
2023-06-13 20:00:00,7339,18.0752376986113,22.0,43,9.5,0.0,2,0.0,0.0,0.0,261
2023-06-13 21:00:00,5394,15.7547175510065,20.4,47,10.5,0.0,14,0.0,0.0,0.0,266
2023-06-13 22:00:00,4138,16.590149667583,19.1,50,7.3,0.0,49,0.0,0.0,0.0,261
2023-06-13 23:00:00,2757,16.0546741130041,17.6,58,6.1,0.0,93,0.0,0.0,0.0,273
2023-06-14 00:00:00,1502,16.7493857675048,16.5,65,6.2,0.0,0,0.0,0.0,0.0,260
2023-06-14 01:00:00,731,19.1157358909572,15.7,72,5.9,0.0,0,0.0,0.0,0.0,232
2023-06-14 02:00:00,400,22.6913834455906,15.5,76,6.7,0.0,0,0.0,0.0,0.0,216
2023-06-14 03:00:00,271,12.5013352459054,14.5,82,8.9,0.0,1,0.0,0.0,0.0,212
2023-06-14 04:00:00,277,11.9140416657265,14.5,85,9.3,0.0,0,0.0,0.0,0.0,196
2023-06-14 05:00:00,1010,11.0216886065965,15.0,85,7.1,0.0,42,0.0,0.0,0.0,156
2023-06-14 06:00:00,3213,11.2637405198544,16.4,88,8.7,0.0,100,0.0,0.0,0.0,173
2023-06-14 07:00:00,6383,12.1025811644891,17.9,84,8.7,0.0,93,0.0,0.0,0.0,173
2023-06-14 08:00:00,9491,12.5526492266555,19.3,73,8.3,0.0,100,0.0,0.0,0.0,178
2023-06-14 09:00:00,7015,12.8206550528357,20.6,69,10.4,0.0,95,0.0,0.0,0.0,182
2023-06-14 10:00:00,4989,13.2370521222368,22.6,62,11.9,0.0,100,0.0,0.0,0.0,185
2023-06-14 11:00:00,5359,14.4450983379332,24.1,54,13.4,0.0,100,0.0,0.0,0.0,186
2023-06-14 12:00:00,5906,13.5116730883319,21.5,64,16.0,1.4,100,1.4,0.0,0.0,256
2023-06-14 13:00:00,3319,12.0295292267875,20.7,73,5.9,0.4,100,0.4,0.0,0.0,256
2023-06-14 14:00:00,3952,12.9390985221999,19.1,73,17.3,2.9,100,2.9,0.0,0.0,228
2023-06-14 15:00:00,5734,14.7370704863994,18.4,79,22.2,0.5,99,0.5,0.0,0.0,212
2023-06-14 16:00:00,8512,14.3562764318097,18.9,76,18.1,0.0,46,0.0,0.0,0.0,185
2023-06-14 17:00:00,12017,15.1501867459055,20.1,71,18.4,0.4,98,0.4,0.0,0.0,191
2023-06-14 18:00:00,11047,14.5134795489176,17.2,84,21.6,3.6,51,3.6,0.0,0.0,183
2023-06-14 19:00:00,7909,14.968002234083,16.1,84,19.5,0.1,38,0.1,0.0,0.0,176
2023-06-14 20:00:00,6540,18.2240195497877,18.6,71,11.7,0.0,31,0.0,0.0,0.0,236
2023-06-14 21:00:00,4974,15.2706120092236,18.5,65,20.3,0.0,20,0.0,0.0,0.0,263
2023-06-14 22:00:00,4062,13.8960062294843,17.6,67,20.6,0.0,7,0.0,0.0,0.0,264
2023-06-14 23:00:00,2581,13.8283036514772,17.1,68,19.5,0.0,7,0.0,0.0,0.0,267
2023-06-15 00:00:00,1414,15.5480031258134,16.6,72,18.4,0.0,10,0.0,0.0,0.0,269
2023-06-15 01:00:00,772,14.1078059998595,16.1,75,18.0,0.0,2,0.0,0.0,0.0,269
2023-06-15 02:00:00,442,19.7061677950542,15.7,77,18.0,0.0,4,0.0,0.0,0.0,272
2023-06-15 03:00:00,281,15.3370532739892,15.4,78,16.6,0.0,1,0.0,0.0,0.0,275
2023-06-15 04:00:00,289,13.1508257164026,15.0,79,15.9,0.0,1,0.0,0.0,0.0,274
2023-06-15 05:00:00,1077,11.0898714996049,14.9,80,16.2,0.0,11,0.0,0.0,0.0,282
2023-06-15 06:00:00,3104,11.877879215553,15.1,79,14.7,0.0,21,0.0,0.0,0.0,292
2023-06-15 07:00:00,6064,11.2048269859573,16.5,71,17.3,0.0,19,0.0,0.0,0.0,293
2023-06-15 08:00:00,9271,12.4966455624323,18.2,66,16.9,0.0,4,0.0,0.0,0.0,294
2023-06-15 09:00:00,6921,12.5729283015467,19.6,61,15.0,0.0,15,0.0,0.0,0.0,297
2023-06-15 10:00:00,5249,14.3420748588334,21.5,54,17.1,0.0,100,0.0,0.0,0.0,321
2023-06-15 11:00:00,5753,14.6108621821389,22.8,49,14.5,0.0,100,0.0,0.0,0.0,312
2023-06-15 12:00:00,6536,15.7517562694024,22.7,49,15.1,0.0,100,0.0,0.0,0.0,310
2023-06-15 13:00:00,6331,16.048477800229,24.3,45,16.6,0.0,100,0.0,0.0,0.0,304
2023-06-15 14:00:00,6988,17.1752681073224,24.9,43,15.9,0.0,37,0.0,0.0,0.0,308
2023-06-15 15:00:00,7630,15.6375047293227,25.5,40,16.4,0.0,52,0.0,0.0,0.0,310
2023-06-15 16:00:00,9551,15.6689515833599,26.1,39,17.6,0.0,61,0.0,0.0,0.0,298
2023-06-15 17:00:00,13177,15.9011606775707,25.7,40,20.7,0.0,75,0.0,0.0,0.0,293
2023-06-15 18:00:00,12842,15.6617691212135,24.8,43,18.8,0.0,12,0.0,0.0,0.0,290
2023-06-15 19:00:00,9827,16.6403673049185,24.5,45,17.0,0.0,9,0.0,0.0,0.0,291
2023-06-15 20:00:00,7342,18.0684827823685,22.4,54,7.4,0.0,7,0.0,0.0,0.0,293
2023-06-15 21:00:00,5877,16.6777852856689,21.0,58,7.9,0.0,38,0.0,0.0,0.0,270
2023-06-15 22:00:00,4718,18.8654884271629,20.2,62,8.3,0.0,14,0.0,0.0,0.0,268
2023-06-15 23:00:00,3243,16.4248983693959,19.4,66,9.6,0.0,9,0.0,0.0,0.0,290
2023-06-16 00:00:00,1962,18.5742091379607,18.5,70,8.4,0.0,14,0.0,0.0,0.0,310
2023-06-16 01:00:00,1162,20.100819564486,17.4,77,8.1,0.0,94,0.0,0.0,0.0,302
2023-06-16 02:00:00,692,18.9840054045528,16.5,83,6.2,0.0,68,0.0,0.0,0.0,291
2023-06-16 03:00:00,425,19.8725727858478,15.5,89,5.4,0.0,100,0.0,0.0,0.0,266
2023-06-16 04:00:00,387,13.6685759349381,14.8,91,7.4,0.0,0,0.0,0.0,0.0,293
2023-06-16 05:00:00,993,10.5734108224793,15.6,88,5.4,0.0,28,0.0,0.0,0.0,290
2023-06-16 06:00:00,2561,11.6216483133022,15.1,92,4.0,0.0,0,0.0,0.0,0.0,243
2023-06-16 07:00:00,4828,12.4727554394932,16.9,83,3.2,0.0,1,0.0,0.0,0.0,243
2023-06-16 08:00:00,7214,11.6581622118502,19.2,74,2.2,0.0,9,0.0,0.0,0.0,261
2023-06-16 09:00:00,6152,13.0970548813865,21.9,65,2.2,0.0,20,0.0,0.0,0.0,171
2023-06-16 10:00:00,5660,16.2449537810564,24.3,51,3.6,0.0,63,0.0,0.0,0.0,180
2023-06-16 11:00:00,6254,15.3208931245871,25.4,42,9.5,0.0,50,0.0,0.0,0.0,171
2023-06-16 12:00:00,6834,13.9131228080609,25.8,40,15.2,0.0,100,0.0,0.0,0.0,176
2023-06-16 13:00:00,3492,13.4853902688455,24.4,44,19.9,0.0,100,0.0,0.0,0.0,176
2023-06-16 14:00:00,1504,10.8927414048914,20.7,69,21.0,0.7,100,0.7,0.0,0.0,186
2023-06-16 15:00:00,4151,14.1401887568031,18.8,86,14.8,1.3,100,1.3,0.0,0.0,167
2023-06-16 16:00:00,7266,13.7209895207725,18.7,84,14.1,0.8,100,0.8,0.0,0.0,165
2023-06-16 17:00:00,9489,14.5708796255913,19.2,77,8.9,0.2,92,0.2,0.0,0.0,122
2023-06-16 18:00:00,9385,15.1940227363532,19.7,75,11.2,0.0,100,0.0,0.0,0.0,90
2023-06-16 19:00:00,7902,15.6113854129257,19.3,78,4.1,1.3,100,1.3,0.0,0.0,52
2023-06-16 20:00:00,6015,16.3283950979671,19.0,74,4.7,10.9,100,10.9,0.0,0.0,122
2023-06-16 21:00:00,4475,16.2430660127358,17.9,81,6.9,0.1,49,0.1,0.0,0.0,62
2023-06-16 22:00:00,4000,15.2129711807649,17.5,87,9.8,0.0,100,0.0,0.0,0.0,24
2023-06-16 23:00:00,3255,16.5114479342026,17.5,84,6.6,0.0,32,0.0,0.0,0.0,29
2023-06-17 00:00:00,2455,17.2338968453655,17.0,88,5.9,0.0,23,0.0,0.0,0.0,349
2023-06-17 01:00:00,1860,20.1756826948832,16.1,95,9.2,0.0,16,0.0,0.0,0.0,339
2023-06-17 02:00:00,1347,17.3839916305824,15.8,96,7.3,0.0,22,0.0,0.0,0.0,340
2023-06-17 03:00:00,824,20.2233780815778,15.3,96,9.2,0.0,41,0.0,0.0,0.0,321
2023-06-17 04:00:00,527,13.4752092366298,15.0,95,12.6,0.0,20,0.0,0.0,0.0,333
2023-06-17 05:00:00,495,16.5887048053405,14.8,94,12.6,0.0,42,0.0,0.0,0.0,329
2023-06-17 06:00:00,1064,11.6936211842426,14.5,93,13.0,0.0,4,0.0,0.0,0.0,314
2023-06-17 07:00:00,1794,12.7266182621248,15.9,83,14.2,0.0,12,0.0,0.0,0.0,324
2023-06-17 08:00:00,3080,13.4236145635355,18.1,78,12.5,0.0,4,0.0,0.0,0.0,311
2023-06-17 09:00:00,4797,16.8507323064517,20.1,68,15.3,0.0,22,0.0,0.0,0.0,326
2023-06-17 10:00:00,6315,17.7187530198473,21.4,62,15.1,0.0,31,0.0,0.0,0.0,335
2023-06-17 11:00:00,7786,18.7306236757223,22.4,55,17.2,0.0,34,0.0,0.0,0.0,331
2023-06-17 12:00:00,8531,17.8687600862514,23.3,48,19.8,0.0,51,0.0,0.0,0.0,327
2023-06-17 13:00:00,9246,19.124288386523,24.3,42,21.2,0.0,28,0.0,0.0,0.0,325
2023-06-17 14:00:00,9300,20.4196011944591,25.3,35,23.5,0.0,27,0.0,0.0,0.0,319
2023-06-17 15:00:00,9463,20.6972891675073,25.1,32,27.5,0.0,3,0.0,0.0,0.0,314
2023-06-17 16:00:00,8936,20.0861640609714,25.2,31,27.8,0.0,8,0.0,0.0,0.0,312
2023-06-17 17:00:00,8905,18.7863041635013,24.0,29,30.3,0.0,3,0.0,0.0,0.0,316
2023-06-17 18:00:00,7472,17.6787365754604,23.5,34,26.6,0.0,3,0.0,0.0,0.0,311
2023-06-17 19:00:00,6416,18.812327964897,22.7,37,23.2,0.0,23,0.0,0.0,0.0,316
2023-06-17 20:00:00,5250,21.5864236678408,20.4,49,14.2,0.0,39,0.0,0.0,0.0,330
2023-06-17 21:00:00,4061,16.8708094459646,19.2,54,12.6,0.0,47,0.0,0.0,0.0,323
2023-06-17 22:00:00,3737,18.6093625088195,18.5,57,11.5,0.0,88,0.0,0.0,0.0,302
2023-06-17 23:00:00,3061,18.6056374161905,18.0,58,14.1,0.0,20,0.0,0.0,0.0,283
2023-06-18 00:00:00,2514,15.2658224407419,17.8,56,16.1,0.0,20,0.0,0.0,0.0,290
2023-06-18 01:00:00,1776,18.71877872373,17.6,57,15.3,0.0,11,0.0,0.0,0.0,300
2023-06-18 02:00:00,1313,17.7617399620332,17.1,62,13.5,0.0,1,0.0,0.0,0.0,295
2023-06-18 03:00:00,922,17.6899829441871,16.5,66,12.0,0.0,1,0.0,0.0,0.0,286
2023-06-18 04:00:00,662,23.7568545051647,16.0,68,11.9,0.0,1,0.0,0.0,0.0,284
2023-06-18 05:00:00,410,17.0194061812725,15.6,70,12.8,0.0,13,0.0,0.0,0.0,281
2023-06-18 06:00:00,761,12.6636813534001,15.7,71,15.2,0.0,4,0.0,0.0,0.0,292
2023-06-18 07:00:00,1466,13.4646419209591,17.1,70,20.2,0.0,0,0.0,0.0,0.0,310
2023-06-18 08:00:00,2485,14.4546615074443,19.3,65,17.8,0.0,1,0.0,0.0,0.0,318
2023-06-18 09:00:00,3950,18.2350304805379,21.0,59,18.7,0.0,24,0.0,0.0,0.0,332
2023-06-18 10:00:00,5565,18.4134404565247,22.8,51,17.1,0.0,59,0.0,0.0,0.0,330
2023-06-18 11:00:00,6676,19.646582999522,23.8,48,15.8,0.0,100,0.0,0.0,0.0,325
2023-06-18 12:00:00,7472,19.1464236874271,24.4,45,12.9,0.0,100,0.0,0.0,0.0,324
2023-06-18 13:00:00,8301,20.6559033438004,25.2,42,11.2,0.0,100,0.0,0.0,0.0,318
2023-06-18 14:00:00,8516,21.3865650529132,25.2,42,14.5,0.0,92,0.0,0.0,0.0,312
2023-06-18 15:00:00,8870,22.6703935306565,26.3,40,15.6,0.0,100,0.0,0.0,0.0,308
2023-06-18 16:00:00,8570,20.9004213531717,25.6,41,14.3,0.0,100,0.0,0.0,0.0,311
2023-06-18 17:00:00,8488,20.6248965075966,25.8,39,13.8,0.0,100,0.0,0.0,0.0,311
2023-06-18 18:00:00,8172,19.1036324180121,25.3,44,13.0,0.0,100,0.0,0.0,0.0,318
2023-06-18 19:00:00,6878,18.8887416201625,24.8,46,9.7,0.0,83,0.0,0.0,0.0,315
2023-06-18 20:00:00,5950,20.4119076362891,22.6,59,5.6,0.0,93,0.0,0.0,0.0,310
2023-06-18 21:00:00,4577,18.0179967035249,20.8,66,9.5,0.0,17,0.0,0.0,0.0,323
2023-06-18 22:00:00,3699,19.4242605644117,20.2,67,8.9,0.0,22,0.0,0.0,0.0,346
2023-06-18 23:00:00,2803,16.8900595468126,18.8,74,7.2,0.0,29,0.0,0.0,0.0,357
2023-06-19 00:00:00,1698,16.2719297364331,18.7,77,6.9,0.0,33,0.0,0.0,0.0,9
2023-06-19 01:00:00,964,20.1152535776127,17.9,83,7.6,0.0,0,0.0,0.0,0.0,19
2023-06-19 02:00:00,653,17.8345591717703,17.5,85,9.7,0.0,0,0.0,0.0,0.0,27
2023-06-19 03:00:00,402,17.3044411865967,17.0,87,9.7,0.0,0,0.0,0.0,0.0,27
2023-06-19 04:00:00,333,16.4497539702368,16.6,88,10.9,0.0,0,0.0,0.0,0.0,17
2023-06-19 05:00:00,591,10.9335064126324,16.1,91,10.7,0.0,0,0.0,0.0,0.0,20
2023-06-19 06:00:00,1548,12.1725741808982,15.9,91,11.2,0.0,0,0.0,0.0,0.0,21
2023-06-19 07:00:00,2511,12.4664020768795,17.0,85,10.7,0.0,0,0.0,0.0,0.0,20
2023-06-19 08:00:00,3976,12.6467938306102,18.6,74,9.0,0.0,0,0.0,0.0,0.0,37
2023-06-19 09:00:00,4759,13.2472741492903,20.6,68,7.9,0.0,5,0.0,0.0,0.0,47
2023-06-19 10:00:00,5412,16.5027700305404,22.3,62,7.9,0.0,25,0.0,0.0,0.0,60
2023-06-19 11:00:00,6962,17.6298879600431,23.4,58,9.3,0.0,42,0.0,0.0,0.0,74
2023-06-19 12:00:00,7638,17.6741532726424,24.2,56,9.3,0.0,41,0.0,0.0,0.0,62
2023-06-19 13:00:00,8443,17.619410403911,25.1,54,7.3,0.0,43,0.0,0.0,0.0,70
2023-06-19 14:00:00,8978,18.765414000019,25.2,53,5.8,0.2,45,0.2,0.0,0.0,112
2023-06-19 15:00:00,9406,18.5150394080741,24.8,56,10.5,0.5,57,0.5,0.0,0.0,139
2023-06-19 16:00:00,9872,19.3450636504882,24.7,59,13.7,0.3,19,0.3,0.0,0.0,125
2023-06-19 17:00:00,10473,18.1851159648539,24.5,61,15.7,0.0,100,0.0,0.0,0.0,127
2023-06-19 18:00:00,10591,16.1654472679419,23.6,63,17.7,0.0,100,0.0,0.0,0.0,128
2023-06-19 19:00:00,8307,15.9428928890947,22.1,65,17.3,0.0,100,0.0,0.0,0.0,135
2023-06-19 20:00:00,6691,16.1998877203371,20.9,72,13.4,0.0,100,0.0,0.0,0.0,149
2023-06-19 21:00:00,4640,18.2691783411056,19.9,77,11.5,0.0,100,0.0,0.0,0.0,148
2023-06-19 22:00:00,3374,14.7398935020552,19.0,82,10.0,0.0,100,0.0,0.0,0.0,103
2023-06-19 23:00:00,2223,15.5301576149286,18.7,83,10.8,0.0,100,0.0,0.0,0.0,90
2023-06-20 00:00:00,1226,15.4567404163231,18.3,83,12.6,0.0,100,0.0,0.0,0.0,87
2023-06-20 01:00:00,654,14.3652424106604,18.0,83,12.0,0.0,100,0.0,0.0,0.0,69
2023-06-20 02:00:00,356,15.3984018225704,17.6,83,11.0,0.0,80,0.0,0.0,0.0,79
2023-06-20 03:00:00,265,14.1268466762008,17.0,85,8.6,0.0,100,0.0,0.0,0.0,75
2023-06-20 04:00:00,277,15.7228926944577,16.8,86,10.5,0.0,100,0.0,0.0,0.0,52
2023-06-20 05:00:00,1044,12.9042974721754,16.4,88,10.7,0.0,100,0.0,0.0,0.0,57
2023-06-20 06:00:00,3070,11.338046835968,16.3,90,9.2,0.0,100,0.0,0.0,0.0,59
2023-06-20 07:00:00,5765,12.7079909084451,17.2,84,9.7,0.0,100,0.0,0.0,0.0,59
2023-06-20 08:00:00,8796,13.9360794503365,17.3,82,13.1,0.0,100,0.0,0.0,0.0,58
2023-06-20 09:00:00,6479,13.1396790702337,18.0,77,12.2,0.0,100,0.0,0.0,0.0,62
2023-06-20 10:00:00,4721,15.0960168951434,19.0,73,11.0,0.0,100,0.0,0.0,0.0,67
2023-06-20 11:00:00,5026,14.707896642254,20.5,69,10.7,0.0,100,0.0,0.0,0.0,78
2023-06-20 12:00:00,5613,14.8760678729477,22.9,59,9.7,0.0,100,0.0,0.0,0.0,92
2023-06-20 13:00:00,6086,16.9408842791673,24.1,57,9.4,0.0,100,0.0,0.0,0.0,108
2023-06-20 14:00:00,6769,15.5270065378287,24.5,56,12.7,0.0,100,0.0,0.0,0.0,135
2023-06-20 15:00:00,7646,16.9195852431519,24.3,55,17.5,0.0,100,0.0,0.0,0.0,143
2023-06-20 16:00:00,9293,15.5509298742247,23.5,54,19.0,0.0,100,0.0,0.0,0.0,143
2023-06-20 17:00:00,13180,14.8795821072839,22.8,53,17.8,0.0,100,0.0,0.0,0.0,133
2023-06-20 18:00:00,13409,15.2902025122759,22.2,53,15.3,0.0,100,0.0,0.0,0.0,124
2023-06-20 19:00:00,9828,15.5199047277181,21.5,54,13.8,0.0,100,0.0,0.0,0.0,118
2023-06-20 20:00:00,7357,15.4196505910678,20.3,59,12.7,0.0,100,0.0,0.0,0.0,133
2023-06-20 21:00:00,5274,15.6186856406103,19.0,64,9.8,0.0,100,0.0,0.0,0.0,114
2023-06-20 22:00:00,4075,16.4615619901131,18.3,68,11.2,0.0,100,0.0,0.0,0.0,90
2023-06-20 23:00:00,2333,14.9753828238129,17.6,75,12.3,0.0,86,0.0,0.0,0.0,75
2023-06-21 00:00:00,1411,14.6672309715763,16.8,81,13.9,0.0,78,0.0,0.0,0.0,69
2023-06-21 01:00:00,712,15.1087534550476,16.1,87,14.2,0.0,100,0.0,0.0,0.0,63
2023-06-21 02:00:00,382,14.5845285049601,15.9,89,14.5,0.0,100,0.0,0.0,0.0,60
2023-06-21 03:00:00,220,14.4438483388477,15.5,92,14.8,0.0,100,0.0,0.0,0.0,56
